,Unnamed: 0,cast,genres,movie_id,original_title,plot,poster
1999,1999,"['Aneurin Barnard', 'Michael Sheen', 'Lena Headey']","['Fantasy', 'Adventure', 'Family']",227707,the adventurer: the curse of the midas box,"17-year-old Mariah Mundi's life is turned upside down when his parents vanish and his younger brother is kidnapped. Following a trail of clues to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secrets and a long-lost artifact that grants limitless wealth – but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box. ",https://dummyimage.com/203x300/000/fff.jpg

2000,2000,"['Susan Sarandon', 'Natalie Portman', 'Hart Bochner']","['Drama', 'Comedy', 'Romance']",21349,anywhere but here,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways. ",https://dummyimage.com/203x300/000/fff.jpg

2001,2001,"['Richard Dreyfuss', 'Burt Reynolds', 'Dan Hedaya']","['Action', 'Comedy']",19150,the crew,Four retired mobsters plan one last crime to save their retirement home. ,https://dummyimage.com/203x300/000/fff.jpg

2002,2002,"['Gina Carano', 'Ewan McGregor', 'Michael Fassbender']","['Action', 'Thriller']",70435,haywire,"Mallory Kane is a highly trained operative who works for a government security contractor in the dirtiest, most dangerous corners of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassins who know her every move, Mallory must find the truth in order to stay alive. ",https://dummyimage.com/203x300/000/fff.jpg

2003,2003,"['Lorraine Gary', 'Lance Guest', 'Mario Van Peebles']","['Adventure', 'Thriller']",580,jaws: the revenge,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives. ",https://dummyimage.com/203x300/000/fff.jpg

2004,2004,"['Diane Keaton', 'Meryl Streep', 'Leonardo DiCaprio']",['Drama'],9819,marvin's room,A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow. ,https://dummyimage.com/203x300/000/fff.jpg

2005,2005,"['Ice Cube', 'Keke Palmer', 'Tasha Smith']","['Drama', 'Family']",13579,the longshots,"The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in its 56-year history. ",https://dummyimage.com/203x300/000/fff.jpg

2006,2006,"['Ralph Fiennes', 'Stephen Rea', 'Julianne Moore']",['Drama'],20024,the end of the affair,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed. ",https://dummyimage.com/203x300/000/fff.jpg

2007,2007,"['Mickey Rourke', 'Don Johnson', 'Chelsea Field']","['Action', 'Thriller']",2453,harley davidson and the marlboro man,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure. ",https://dummyimage.com/203x300/000/fff.jpg

2008,2008,"['Tommy Lee Jones', 'Charlize Theron', 'Susan Sarandon']","['History', 'Drama', 'Thriller']",6973,in the valley of elah,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq. ,https://dummyimage.com/203x300/000/fff.jpg

2009,2009,"['Audrey Tautou', 'Benoît Poelvoorde', 'Alessandro Nivola']","['Drama', 'History']",11156,coco avant chanel,"2009 biopic about the early life of Coco Chanel. Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar both. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing. ",https://dummyimage.com/203x300/000/fff.jpg

2010,2010,"['Demi Moore', 'Kiefer Sutherland', 'Donald Sutherland']","['Western', 'Drama']",354110,forsaken,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer. ",https://dummyimage.com/203x300/000/fff.jpg

2011,2011,"['Michelle Pfeiffer', 'Kathy Bates', 'Rupert Friend']","['Drama', 'Comedy', 'Romance']",22215,chéri,"A sumptuous dramatic comedy set in late 19th Century France, during the Belle Epoque, a period of social and cultural excess in European upper classes which ended only as the First World War erupted. ",https://dummyimage.com/203x300/000/fff.jpg

2012,2012,"['Reese Witherspoon', 'James Purefoy', 'Jonathan Rhys Meyers']","['Drama', 'Romance']",11632,vanity fair,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promises and resolves to conquer English society by any means possible. A mere ascension into the heights of society is simply not enough. So Becky finds a patron in the powerful Marquess of Steyne whose whims enable Becky to realise her dreams. But is the ultimate cost too high for her? ",https://dummyimage.com/203x300/000/fff.jpg

2013,2013,"['Donnie Yen', 'Wang Xue-qi', 'Tony Leung Ka-Fai']","['Drama', 'Action', 'History']",30596,十月圍城,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks. ",https://dummyimage.com/203x300/000/fff.jpg

2014,2014,"['John Cusack', 'Samuel L. Jackson', 'Mary McCormack']","['Horror', 'Thriller']",3021,1408,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror. ",https://dummyimage.com/203x300/000/fff.jpg

2015,2015,"['Mel Brooks', 'Rick Moranis', 'Bill Pullman']","['Comedy', 'Science Fiction']",957,spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day? ",https://dummyimage.com/203x300/000/fff.jpg

2016,2016,"['Russell Crowe', 'Olga Kurylenko', 'Yılmaz Erdoğan']","['War', 'Drama']",256917,the water diviner,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace. ",https://dummyimage.com/203x300/000/fff.jpg

2017,2017,"['Patrick Swayze', 'Demi Moore', 'Whoopi Goldberg']","['Fantasy', 'Drama', 'Thriller']",251,ghost,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons. ",https://dummyimage.com/203x300/000/fff.jpg

2018,2018,"['Cameron Diaz', 'Ben Stiller', 'Matt Dillon']","['Romance', 'Comedy']",544,there's something about mary,"Having never fully recovered from a prom date that became a total disaster, a man finally gets a chance to reunite with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her. ",https://dummyimage.com/203x300/000/fff.jpg

2019,2019,"['Tim Allen', 'Judge Reinhold', 'Wendy Crewson']","['Fantasy', 'Drama', 'Comedy']",11395,the santa clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas. ",https://dummyimage.com/203x300/000/fff.jpg

2020,2020,"['Dennis Quaid', 'Rachel Griffiths', 'Beth Grant']","['Drama', 'Family']",14635,the rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go. ",https://dummyimage.com/203x300/000/fff.jpg

2021,2021,"['Dwayne Johnson', 'Madison Pettis', 'Kyra Sedgwick']","['Comedy', 'Family']",13680,the game plan,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child. ",https://dummyimage.com/203x300/000/fff.jpg

2022,2022,"['Meryl Streep', 'Clint Eastwood', 'Annie Corley']","['Drama', 'Romance']",688,the bridges of madison county,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s. ,https://dummyimage.com/203x300/000/fff.jpg

2023,2023,"['Rob Schneider', 'Colleen Haskell', 'John C. McGinley']","['Action', 'Comedy']",11090,the animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat. ",https://dummyimage.com/203x300/000/fff.jpg

2024,2024,"['Ben Kingsley', 'Candice Bergen', 'Edward Fox']","['Drama', 'History']",783,gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed. ",https://dummyimage.com/203x300/000/fff.jpg

2025,2025,"['Helen Mirren', 'Manish Dayal', 'Om Puri']",['Drama'],228194,the hundred-foot journey,A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant. ,https://dummyimage.com/203x300/000/fff.jpg

2026,2026,"['Sandra Bullock', 'Jeremy Northam', 'Dennis Miller']","['Crime', 'Drama', 'Mystery']",1642,the net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ... ",https://dummyimage.com/203x300/000/fff.jpg

2027,2027,"['Sean Penn', 'Michelle Pfeiffer', 'Dianne Wiest']",['Drama'],10950,i am sam,"Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family. ",https://dummyimage.com/203x300/000/fff.jpg

2028,2028,"['Roma Downey', 'Diogo Morgado', 'Louise Delamere']",['Drama'],235260,son of god,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection. ",https://dummyimage.com/203x300/000/fff.jpg

2029,2029,"['Kate Beckinsale', 'Scott Speedman', 'Michael Sheen']","['Fantasy', 'Action', 'Thriller']",277,underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war. ",https://dummyimage.com/203x300/000/fff.jpg

2030,2030,"['Clive Owen', 'Jennifer Aniston', 'Vincent Cassel']","['Drama', 'Thriller']",8999,derailed,"When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families. ",https://dummyimage.com/203x300/000/fff.jpg

2031,2031,"['Matt Damon', 'Scott Bakula', 'Joel McHale']","['Drama', 'Comedy', 'Crime']",11323,the informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion. ",https://dummyimage.com/203x300/000/fff.jpg

2032,2032,"['Anthony Hopkins', 'Debra Winger', 'John Wood']","['Drama', 'Romance']",10445,shadowlands,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham ",https://dummyimage.com/203x300/000/fff.jpg

2033,2033,"['Rob Schneider', 'Eddie Griffin', 'Jeroen Krabbé']",['Comedy'],11453,deuce bigalow: european gigolo,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name. ,https://dummyimage.com/203x300/000/fff.jpg
